时间,通道 A
(us),(mV)

2.67279976,0.02935421
2.67799976,-0.07827789
2.68319976,-0.04892368
2.68839976,0.02935421
2.69359976,-0.11741682
2.69879976,-0.02935421
2.70399976,-0.07827789
2.70919976,0.01956947
2.71439976,0.00000000
2.71959976,-0.01956947
2.72479976,-0.02935421
2.72999976,-0.14677103
2.73519976,-0.04892368
2.74039976,-0.01956947
2.74559976,-0.07827789
2.75079976,-0.01956947
2.75599976,-0.02935421
2.76119976,-0.03913894
2.76639976,-0.00978474
2.77159976,-0.06849315
2.77679976,-0.13698630
2.78199976,-0.03913894
2.78719975,0.01956947
2.79239975,-0.14677103
2.79759975,0.01956947
2.80279975,-0.02935421
2.80799975,-0.04892368
2.81319975,0.00978474
2.81839975,-0.09784736
2.82359975,-0.08806262
2.82879975,-0.02935421
2.83399975,-0.04892368
2.83919975,-0.03913894
2.84439975,-0.01956947
2.84959975,-0.07827789
2.85479975,-0.06849315
2.85999975,0.04892368
2.86519975,0.03913894
2.87039975,0.00000000
2.87559975,0.00000000
2.88079975,0.03913894
2.88599975,-0.07827789
2.89119975,-0.06849315
2.89639974,-0.10763209
2.90159974,0.07827789
2.90679974,-0.01956947
2.91199974,-0.04892368
2.91719974,-0.04892368
2.92239974,-0.08806262
2.92759974,-0.03913894
2.93279974,-0.09784736
2.93799974,-0.03913894
2.94319974,-0.10763209
2.94839974,-0.06849315
2.95359974,-0.09784736
2.95879974,-0.02935421
2.96399974,-0.05870841
2.96919974,-0.04892368
2.97439974,-0.01956947
2.97959974,0.07827789
2.98479974,0.02935421
2.98999974,-0.08806262
2.99519974,-0.08806262
3.00039974,-0.09784736
3.00559974,-0.08806262
3.01079973,0.00000000
3.01599973,0.01956947
3.02119973,-0.04892368
3.02639973,0.04892368
3.03159973,-0.12720156
3.03679973,-0.08806262
3.04199973,0.00978474
3.04719973,-0.05870841
3.05239973,0.01956947
3.05759973,0.00000000
3.06279973,0.01956947
3.06799973,-0.01956947
3.07319973,-0.03913894
3.07839973,-0.01956947
3.08359973,0.07827789
3.08879973,-0.00978474
3.09399973,-0.15655577
3.09919973,0.00978474
3.10439973,0.01956947
3.10959973,-0.10763209
3.11479973,-0.07827789
3.11999973,-0.02935421
3.12519972,-0.05870841
3.13039972,-0.07827789
3.13559972,-0.06849315
3.14079972,-0.02935421
3.14599972,-0.04892368
3.15119972,-0.00978474
3.15639972,-0.08806262
3.16159972,0.00000000
3.16679972,-0.06849315
3.17199972,-0.04892368
3.17719972,0.03913894
3.18239972,-0.07827789
3.18759972,-0.00978474
3.19279972,-0.05870841
3.19799972,-0.04892368
3.20319972,-0.06849315
3.20839972,0.00000000
3.21359972,-0.01956947
3.21879972,-0.05870841
3.22399972,-0.06849315
3.22919972,-0.03913894
3.23439972,-0.00978474
3.23959971,0.00000000
3.24479971,-0.02935421
3.24999971,-0.00978474
3.25519971,-0.03913894
3.26039971,0.01956947
3.26559971,-0.10763209
3.27079971,-0.00978474
3.27599971,-0.00978474
3.28119971,-0.00978474
3.28639971,-0.08806262
3.29159971,0.00000000
3.29679971,-0.09784736
3.30199971,-0.11741682
3.30719971,0.03913894
3.31239971,-0.14677103
3.31759971,-0.01956947
3.32279971,0.01956947
3.32799971,0.00978474
3.33319971,0.04892368
3.33839971,-0.06849315
3.34359971,-0.01956947
3.34879971,-0.01956947
3.35399970,-0.08806262
3.35919970,-0.10763209
3.36439970,-0.03913894
3.36959970,-0.05870841
3.37479970,-0.05870841
3.37999970,-0.12720156
3.38519970,0.00000000
3.39039970,-0.01956947
3.39559970,-0.02935421
3.40079970,-0.10763209
3.40599970,-0.03913894
3.41119970,-0.15655577
3.41639970,-0.16634050
3.42159970,-0.02935421
3.42679970,-0.05870841
3.43199970,-0.06849315
3.43719970,-0.08806262
3.44239970,0.00000000
3.44759970,0.00000000
3.45279970,-0.11741682
3.45799970,-0.06849315
3.46319970,-0.06849315
3.46839969,0.01956947
3.47359969,-0.08806262
3.47879969,0.01956947
3.48399969,-0.23483364
3.48919969,0.01956947
3.49439969,0.01956947
3.49959969,-0.02935421
3.50479969,-0.05870841
3.50999969,-0.02935421
3.51519969,0.01956947
3.52039969,0.00000000
3.52559969,-0.09784736
3.53079969,-0.00978474
3.53599969,0.03913894
3.54119969,0.05870841
3.54639969,-0.01956947
3.55159969,-0.05870841
3.55679969,-0.03913894
3.56199969,-0.06849315
3.56719969,0.03913894
3.57239969,-0.05870841
3.57759968,-0.06849315
3.58279968,-0.00978474
3.58799968,-0.03913894
3.59319968,0.00978474
3.59839968,0.01956947
3.60359968,-0.07827789
3.60879968,-0.03913894
3.61399968,-0.05870841
3.61919968,-0.06849315
3.62439968,-0.13698630
3.62959968,-0.01956947
3.63479968,-0.15655577
3.63999968,0.01956947
3.64519968,0.02935421
3.65039968,-0.02935421
3.65559968,-0.18590997
3.66079968,0.01956947
3.66599968,-0.03913894
3.67119968,0.05870841
3.67639968,0.03913894
3.68159968,-0.08806262
3.68679968,0.00978474
3.69199967,0.03913894
3.69719967,-0.05870841
3.70239967,0.00000000
3.70759967,-0.06849315
3.71279967,-0.10763209
3.71799967,-0.01956947
3.72319967,0.00000000
3.72839967,-0.02935421
3.73359967,-0.11741682
3.73879967,-0.05870841
3.74399967,-0.07827789
3.74919967,0.00000000
3.75439967,-0.01956947
3.75959967,0.00000000
3.76479967,-0.00978474
3.76999967,-0.03913894
3.77519967,-0.13698630
3.78039967,-0.03913894
3.78559967,-0.12720156
3.79079967,0.00978474
3.79599967,-0.03913894
3.80119967,-0.06849315
3.80639966,-0.08806262
3.81159966,-0.08806262
3.81679966,-0.06849315
3.82199966,0.00000000
3.82719966,0.02935421
3.83239966,-0.01956947
3.83759966,-0.05870841
3.84279966,-0.02935421
3.84799966,-0.05870841
3.85319966,-0.12720156
3.85839966,-0.07827789
3.86359966,-0.00978474
3.86879966,-0.03913894
3.87399966,0.01956947
3.87919966,-0.05870841
3.88439966,-0.05870841
3.88959966,-0.07827789
3.89479966,-0.06849315
3.89999966,-0.03913894
3.90519966,-0.07827789
3.91039966,0.00978474
3.91559966,-0.12720156
3.92079965,0.00978474
3.92599965,-0.04892368
3.93119965,0.03913894
3.93639965,0.00978474
3.94159965,-0.07827789
3.94679965,0.00978474
3.95199965,-0.02935421
3.95719965,-0.07827789
3.96239965,-0.04892368
3.96759965,-0.05870841
3.97279965,-0.06849315
3.97799965,-0.07827789
3.98319965,-0.01956947
3.98839965,-0.13698630
3.99359965,0.00978474
3.99879965,0.03913894
4.00399965,-0.02935421
4.00919965,-0.03913894
4.01439965,-0.09784736
4.01959965,-0.09784736
4.02479965,-0.03913894
4.02999965,0.06849315
4.03519964,0.06849315
4.04039964,-0.05870841
4.04559964,-0.14677103
4.05079964,-0.01956947
4.05599964,-0.00978474
4.06119964,0.00000000
4.06639964,-0.04892368
4.07159964,-0.05870841
4.07679964,0.01956947
4.08199964,-0.03913894
4.08719964,-0.02935421
4.09239964,-0.07827789
4.09759964,-0.07827789
4.10279964,0.05870841
4.10799964,0.00978474
4.11319964,0.04892368
4.11839964,0.00978474
4.12359964,-0.06849315
4.12879964,-0.00978474
4.13399964,0.01956947
4.13919964,-0.04892368
4.14439964,-0.02935421
4.14959963,-0.00978474
4.15479963,-0.13698630
4.15999963,0.00000000
4.16519963,0.02935421
4.17039963,-0.06849315
4.17559963,-0.15655577
4.18079963,0.00978474
4.18599963,-0.05870841
4.19119963,-0.03913894
4.19639963,-0.07827789
4.20159963,-0.13698630
4.20679963,0.01956947
4.21199963,0.03913894
4.21719963,0.00978474
4.22239963,-0.10763209
4.22759963,0.05870841
4.23279963,0.01956947
4.23799963,0.00978474
4.24319963,0.02935421
4.24839963,-0.07827789
4.25359963,-0.03913894
4.25879962,0.01956947
4.26399962,0.00000000
4.26919962,0.01956947
4.27439962,-0.13698630
4.27959962,-0.02935421
4.28479962,-0.15655577
4.28999962,-0.04892368
4.29519962,-0.01956947
4.30039962,-0.07827789
4.30559962,-0.02935421
4.31079962,-0.01956947
4.31599962,0.00000000
4.32119962,-0.05870841
4.32639962,-0.10763209
4.33159962,-0.01956947
4.33679962,-0.07827789
4.34199962,-0.10763209
4.34719962,-0.05870841
4.35239962,-0.09784736
4.35759962,-0.01956947
4.36279962,0.00978474
4.36799962,-0.06849315
4.37319961,-0.02935421
4.37839961,-0.04892368
4.38359961,-0.09784736
4.38879961,-0.07827789
4.39399961,-0.03913894
4.39919961,-0.08806262
4.40439961,-0.13698630
4.40959961,0.09784736
4.41479961,-0.03913894
4.41999961,0.01956947
4.42519961,-0.12720156
4.43039961,-0.02935421
4.43559961,-0.04892368
4.44079961,-0.08806262
4.44599961,-0.10763209
4.45119961,0.00000000
4.45639961,-0.11741682
4.46159961,-0.04892368
4.46679961,-0.05870841
4.47199961,-0.07827789
4.47719961,-0.07827789
4.48239961,-0.05870841
4.48759960,-0.00978474
4.49279960,-0.00978474
4.49799960,0.00978474
4.50319960,0.00978474
4.50839960,-0.02935421
4.51359960,-0.01956947
4.51879960,-0.00978474
4.52399960,-0.06849315
4.52919960,-0.16634050
4.53439960,-0.15655577
4.53959960,-0.01956947
4.54479960,-0.08806262
4.54999960,-0.04892368
4.55519960,0.00000000
4.56039960,-0.03913894
4.56559960,0.00978474
4.57079960,0.00000000
4.57599960,-0.01956947
4.58119960,-0.00978474
4.58639960,-0.04892368
4.59159960,-0.03913894
4.59679960,-0.08806262
4.60199959,-0.01956947
4.60719959,-0.02935421
4.61239959,-0.07827789
4.61759959,-0.13698630
4.62279959,-0.10763209
4.62799959,-0.00978474
4.63319959,-0.08806262
4.63839959,0.00978474
4.64359959,-0.05870841
4.64879959,-0.09784736
4.65399959,-0.04892368
4.65919959,-0.02935421
4.66439959,-0.05870841
4.66959959,0.10763209
4.67479959,-0.10763209
4.67999959,-0.02935421
4.68519959,-0.07827789
4.69039959,-0.05870841
4.69559959,-0.03913894
4.70079959,-0.00978474
4.70599959,-0.17612524
4.71119959,0.02935421
4.71639958,-0.11741682
4.72159958,0.05870841
4.72679958,-0.02935421
4.73199958,-0.07827789
4.73719958,-0.01956947
4.74239958,-0.02935421
4.74759958,-0.02935421
4.75279958,-0.15655577
4.75799958,-0.07827789
4.76319958,-0.09784736
4.76839958,0.04892368
4.77359958,-0.04892368
4.77879958,-0.08806262
4.78399958,-0.04892368
4.78919958,0.08806262
4.79439958,0.03913894
4.79959958,-0.05870841
4.80479958,-0.08806262
4.80999958,-0.01956947
4.81519958,-0.04892368
4.82039958,-0.00978474
4.82559958,-0.17612524
4.83079957,-0.12720156
4.83599957,-0.07827789
4.84119957,-0.05870841
4.84639957,0.02935421
4.85159957,0.01956947
4.85679957,-0.05870841
4.86199957,-0.00978474
4.86719957,-0.07827789
4.87239957,-0.09784736
4.87759957,0.00978474
4.88279957,-0.12720156
4.88799957,0.01956947
4.89319957,-0.08806262
4.89839957,-0.09784736
4.90359957,-0.10763209
4.90879957,-0.03913894
4.91399957,-0.03913894
4.91919957,-0.06849315
4.92439957,-0.04892368
4.92959957,-0.00978474
4.93479957,-0.00978474
4.93999956,0.00978474
4.94519956,-0.07827789
4.95039956,0.00000000
4.95559956,-0.06849315
4.96079956,-0.06849315
4.96599956,-0.04892368
4.97119956,-0.03913894
4.97639956,-0.03913894
4.98159956,-0.04892368
4.98679956,-0.02935421
4.99199956,-0.12720156
4.99719956,-0.02935421
5.00239956,0.01956947
5.00759956,-0.08806262
5.01279956,-0.01956947
5.01799956,-0.03913894
5.02319956,-0.03913894
5.02839956,0.01956947
5.03359956,-0.00978474
5.03879956,0.06849315
5.04399956,-0.00978474
5.04919956,-0.04892368
5.05439955,-0.04892368
5.05959955,-0.05870841
5.06479955,-0.00978474
5.06999955,-0.09784736
5.07519955,-0.04892368
5.08039955,0.00000000
5.08559955,-0.02935421
5.09079955,-0.07827789
5.09599955,-0.05870841
5.10119955,-0.06849315
5.10639955,-0.07827789
5.11159955,-0.05870841
5.11679955,-0.07827789
5.12199955,-0.04892368
5.12719955,-0.08806262
5.13239955,-0.06849315
5.13759955,-0.10763209
5.14279955,0.01956947
5.14799955,0.00000000
5.15319955,-0.13698630
5.15839955,-0.09784736
5.16359955,-0.05870841
5.16879954,0.00978474
5.17399954,-0.07827789
5.17919954,0.00000000
5.18439954,-0.01956947
5.18959954,0.02935421
5.19479954,-0.04892368
5.19999954,0.01956947
5.20519954,-0.12720156
5.21039954,0.03913894
5.21559954,0.00978474
5.22079954,0.00978474
5.22599954,-0.05870841
5.23119954,0.04892368
5.23639954,-0.10763209
5.24159954,-0.14677103
5.24679954,-0.04892368
5.25199954,-0.04892368
5.25719954,0.10763209
5.26239954,-0.05870841
5.26759954,-0.00978474
5.27279954,-0.09784736
5.27799954,-0.08806262
5.28319953,-0.07827789
5.28839953,-0.01956947
5.29359953,-0.08806262
5.29879953,-0.01956947
5.30399953,-0.06849315
5.30919953,0.00000000
5.31439953,-0.07827789
5.31959953,-0.07827789
5.32479953,-0.11741682
5.32999953,-0.03913894
5.33519953,-0.07827789
5.34039953,-0.02935421
5.34559953,0.00978474
5.35079953,0.03913894
5.35599953,-0.04892368
5.36119953,-0.11741682
5.36639953,-0.01956947
5.37159953,0.06849315
5.37679953,-0.01956947
5.38199953,-0.08806262
5.38719953,-0.06849315
5.39239953,-0.04892368
5.39759952,0.10763209
5.40279952,-0.06849315
5.40799952,-0.02935421
5.41319952,-0.10763209
5.41839952,-0.02935421
5.42359952,-0.06849315
5.42879952,-0.02935421
5.43399952,-0.10763209
5.43919952,-0.06849315
5.44439952,-0.11741682
5.44959952,-0.03913894
5.45479952,-0.08806262
5.45999952,0.03913894
5.46519952,-0.12720156
5.47039952,0.05870841
5.47559952,0.00000000
5.48079952,-0.10763209
5.48599952,-0.03913894
5.49119952,-0.10763209
5.49639952,-0.03913894
5.50159952,0.03913894
5.50679952,-0.05870841
5.51199951,0.03913894
5.51719951,0.00978474
5.52239951,0.00978474
5.52759951,-0.06849315
5.53279951,0.02935421
5.53799951,-0.18590997
5.54319951,-0.12720156
5.54839951,-0.00978474
5.55359951,-0.01956947
5.55879951,-0.06849315
5.56399951,-0.07827789
5.56919951,-0.01956947
5.57439951,-0.03913894
5.57959951,-0.00978474
5.58479951,-0.12720156
5.58999951,0.00978474
5.59519951,-0.10763209
5.60039951,0.09784736
5.60559951,0.04892368
5.61079951,-0.04892368
5.61599951,-0.01956947
5.62119950,-0.01956947
5.62639950,-0.00978474
5.63159950,0.02935421
5.63679950,-0.04892368
5.64199950,-0.04892368
5.64719950,-0.05870841
5.65239950,-0.03913894
5.65759950,-0.00978474
5.66279950,-0.08806262
5.66799950,-0.07827789
5.67319950,-0.04892368
5.67839950,-0.03913894
5.68359950,-0.07827789
5.68879950,0.04892368
5.69399950,-0.11741682
5.69919950,-0.05870841
5.70439950,-0.03913894
5.70959950,-0.06849315
5.71479950,0.01956947
5.71999950,-0.10763209
5.72519950,-0.13698630
5.73039950,0.03913894
5.73559949,-0.05870841
5.74079949,-0.04892368
5.74599949,-0.07827789
5.75119949,-0.02935421
5.75639949,-0.02935421
5.76159949,0.00978474
5.76679949,-0.04892368
5.77199949,-0.05870841
5.77719949,0.01956947
5.78239949,-0.04892368
5.78759949,-0.01956947
5.79279949,-0.04892368
5.79799949,-0.00978474
5.80319949,-0.07827789
5.80839949,0.00000000
5.81359949,-0.05870841
5.81879949,-0.07827789
5.82399949,-0.08806262
5.82919949,0.03913894
5.83439949,-0.06849315
5.83959949,0.02935421
5.84479949,-0.02935421
5.84999948,-0.04892368
5.85519948,-0.08806262
5.86039948,-0.00978474
5.86559948,-0.09784736
5.87079948,-0.05870841
5.87599948,-0.02935421
5.88119948,0.00000000
5.88639948,-0.10763209
5.89159948,0.00000000
5.89679948,0.02935421
5.90199948,-0.11741682
5.90719948,0.02935421
5.91239948,-0.07827789
5.91759948,-0.05870841
5.92279948,-0.10763209
5.92799948,-0.02935421
5.93319948,-0.05870841
5.93839948,-0.04892368
5.94359948,-0.08806262
5.94879948,0.00978474
5.95399948,0.07827789
5.95919948,-0.04892368
5.96439947,-0.04892368
5.96959947,-0.02935421
5.97479947,-0.17612524
5.97999947,-0.03913894
5.98519947,-0.17612524
5.99039947,-0.03913894
5.99559947,-0.07827789
6.00079947,-0.03913894
6.00599947,-0.15655577
6.01119947,-0.02935421
6.01639947,-0.14677103
6.02159947,-0.02935421
6.02679947,0.01956947
6.03199947,0.00000000
6.03719947,-0.01956947
6.04239947,-0.07827789
6.04759947,0.03913894
6.05279947,-0.10763209
6.05799947,-0.01956947
6.06319947,-0.09784736
6.06839947,0.03913894
6.07359947,-0.19569471
6.07879946,-0.11741682
6.08399946,-0.12720156
6.08919946,0.00978474
6.09439946,-0.11741682
6.09959946,0.00000000
6.10479946,-0.16634050
6.10999946,0.00978474
6.11519946,-0.03913894
6.12039946,-0.05870841
6.12559946,-0.03913894
6.13079946,0.01956947
6.13599946,-0.01956947
6.14119946,-0.15655577
6.14639946,-0.06849315
6.15159946,-0.06849315
6.15679946,-0.00978474
6.16199946,-0.12720156
6.16719946,0.00000000
6.17239946,0.04892368
6.17759946,0.00978474
6.18279946,-0.13698630
6.18799946,-0.05870841
6.19319945,-0.04892368
6.19839945,0.01956947
6.20359945,-0.04892368
6.20879945,-0.05870841
6.21399945,-0.06849315
6.21919945,-0.02935421
6.22439945,-0.13698630
6.22959945,0.00978474
6.23479945,-0.05870841
6.23999945,-0.02935421
6.24519945,-0.04892368
6.25039945,-0.09784736
6.25559945,-0.01956947
6.26079945,0.05870841
6.26599945,0.00978474
6.27119945,-0.04892368
6.27639945,-0.06849315
6.28159945,-0.04892368
6.28679945,0.06849315
6.29199945,-0.04892368
6.29719945,0.05870841
6.30239944,-0.10763209
6.30759944,0.01956947
6.31279944,0.02935421
6.31799944,-0.01956947
6.32319944,0.00978474
6.32839944,-0.03913894
6.33359944,-0.04892368
6.33879944,0.02935421
6.34399944,-0.05870841
6.34919944,-0.02935421
6.35439944,-0.09784736
6.35959944,-0.03913894
6.36479944,-0.15655577
6.36999944,-0.02935421
6.37519944,-0.01956947
6.38039944,-0.06849315
6.38559944,0.00000000
6.39079944,-0.03913894
6.39599944,-0.04892368
6.40119944,-0.00978474
6.40639944,-0.04892368
6.41159944,-0.02935421
6.41679943,-0.03913894
6.42199943,-0.09784736
6.42719943,-0.04892368
6.43239943,-0.09784736
6.43759943,-0.05870841
6.44279943,-0.01956947
6.44799943,0.00978474
6.45319943,-0.05870841
6.45839943,0.00978474
6.46359943,-0.10763209
6.46879943,-0.03913894
6.47399943,-0.07827789
6.47919943,-0.06849315
6.48439943,-0.17612524
6.48959943,-0.04892368
6.49479943,-0.05870841
6.49999943,-0.11741682
6.50519943,-0.14677103
6.51039943,-0.16634050
6.51559943,-0.06849315
6.52079943,-0.02935421
6.52599943,-0.01956947
6.53119942,-0.07827789
6.53639942,0.00000000
6.54159942,-0.04892368
6.54679942,-0.05870841
6.55199942,-0.01956947
6.55719942,-0.01956947
6.56239942,-0.01956947
6.56759942,0.03913894
6.57279942,-0.05870841
6.57799942,-0.08806262
6.58319942,0.00978474
6.58839942,-0.04892368
6.59359942,0.03913894
6.59879942,-0.08806262
6.60399942,-0.10763209
6.60919942,-0.04892368
6.61439942,-0.08806262
6.61959942,-0.05870841
6.62479942,0.02935421
6.62999942,-0.02935421
6.63519942,-0.02935421
6.64039942,0.01956947
6.64559941,0.00978474
6.65079941,-0.08806262
6.65599941,-0.11741682
6.66119941,-0.05870841
6.66639941,-0.04892368
6.67159941,-0.03913894
6.67679941,-0.11741682
6.68199941,0.00000000
6.68719941,-0.03913894
6.69239941,-0.14677103
6.69759941,-0.00978474
6.70279941,-0.08806262
6.70799941,-0.04892368
6.71319941,-0.05870841
6.71839941,0.00000000
6.72359941,-0.07827789
6.72879941,0.08806262
6.73399941,-0.09784736
6.73919941,-0.10763209
6.74439941,-0.04892368
6.74959941,-0.08806262
6.75479941,0.00000000
6.75999940,-0.05870841
6.76519940,-0.08806262
6.77039940,-0.02935421
6.77559940,-0.02935421
6.78079940,-0.08806262
6.78599940,-0.09784736
6.79119940,-0.00978474
6.79639940,-0.10763209
6.80159940,-0.10763209
6.80679940,-0.04892368
6.81199940,-0.03913894
6.81719940,-0.02935421
6.82239940,-0.10763209
6.82759940,0.01956947
6.83279940,-0.06849315
6.83799940,-0.08806262
6.84319940,-0.04892368
6.84839940,-0.06849315
6.85359940,-0.08806262
6.85879940,-0.01956947
6.86399940,-0.12720156
6.86919940,0.00978474
6.87439939,0.02935421
6.87959939,-0.08806262
6.88479939,-0.03913894
6.88999939,-0.05870841
6.89519939,-0.07827789
6.90039939,0.02935421
6.90559939,-0.05870841
6.91079939,-0.03913894
6.91599939,-0.05870841
6.92119939,-0.06849315
6.92639939,-0.04892368
6.93159939,-0.03913894
6.93679939,0.02935421
6.94199939,-0.10763209
6.94719939,0.02935421
6.95239939,-0.07827789
6.95759939,-0.01956947
6.96279939,-0.06849315
6.96799939,-0.01956947
6.97319939,-0.12720156
6.97839939,0.06849315
6.98359939,-0.11741682
6.98879938,-0.06849315
6.99399938,-0.08806262
6.99919938,-0.03913894
7.00439938,0.01956947
7.00959938,0.00978474
7.01479938,-0.04892368
7.01999938,-0.08806262
7.02519938,-0.07827789
7.03039938,-0.05870841
7.03559938,-0.05870841
7.04079938,-0.05870841
7.04599938,-0.05870841
7.05119938,-0.07827789
7.05639938,-0.12720156
7.06159938,-0.06849315
7.06679938,-0.11741682
7.07199938,-0.09784736
7.07719938,-0.02935421
7.08239938,-0.02935421
7.08759938,-0.04892368
7.09279938,-0.08806262
7.09799937,-0.10763209
7.10319937,-0.04892368
7.10839937,-0.06849315
7.11359937,-0.04892368
7.11879937,-0.02935421
7.12399937,-0.00978474
7.12919937,0.01956947
7.13439937,-0.12720156
7.13959937,-0.04892368
7.14479937,-0.11741682
7.14999937,0.03913894
7.15519937,-0.14677103
7.16039937,0.00000000
7.16559937,-0.05870841
7.17079937,0.05870841
7.17599937,-0.05870841
7.18119937,-0.06849315
7.18639937,-0.06849315
7.19159937,0.00000000
7.19679937,-0.05870841
7.20199937,-0.09784736
7.20719937,-0.06849315
7.21239936,-0.06849315
7.21759936,-0.12720156
7.22279936,0.01956947
7.22799936,0.03913894
7.23319936,-0.12720156
7.23839936,-0.02935421
7.24359936,-0.02935421
7.24879936,0.04892368
7.25399936,-0.11741682
7.25919936,-0.03913894
7.26439936,-0.11741682
7.26959936,-0.02935421
7.27479936,-0.04892368
7.27999936,0.00978474
7.28519936,-0.03913894
7.29039936,-0.05870841
7.29559936,-0.12720156
7.30079936,0.07827789
7.30599936,0.02935421
7.31119936,-0.08806262
7.31639936,-0.08806262
7.32159936,0.00000000
7.32679935,-0.04892368
7.33199935,-0.13698630
7.33719935,0.01956947
7.34239935,-0.06849315
7.34759935,0.07827789
7.35279935,-0.06849315
7.35799935,-0.13698630
7.36319935,-0.09784736
7.36839935,-0.03913894
7.37359935,-0.04892368
7.37879935,-0.06849315
7.38399935,-0.03913894
7.38919935,-0.01956947
7.39439935,-0.00978474
7.39959935,0.05870841
7.40479935,-0.08806262
7.40999935,0.00978474
7.41519935,-0.12720156
7.42039935,0.08806262
7.42559935,-0.04892368
7.43079935,-0.05870841
7.43599935,-0.01956947
7.44119934,-0.02935421
7.44639934,0.00000000
7.45159934,-0.12720156
7.45679934,-0.08806262
7.46199934,-0.11741682
7.46719934,-0.06849315
7.47239934,-0.01956947
7.47759934,-0.06849315
7.48279934,-0.12720156
7.48799934,0.04892368
7.49319934,-0.18590997
7.49839934,-0.04892368
7.50359934,-0.03913894
7.50879934,-0.02935421
7.51399934,0.01956947
7.51919934,0.00978474
7.52439934,-0.09784736
7.52959934,-0.02935421
7.53479934,0.06849315
7.53999934,0.00000000
7.54519934,-0.11741682
7.55039934,-0.08806262
7.55559933,-0.03913894
7.56079933,-0.07827789
7.56599933,0.02935421
7.57119933,-0.03913894
7.57639933,0.01956947
7.58159933,-0.14677103
7.58679933,-0.02935421
7.59199933,-0.06849315
7.59719933,-0.01956947
7.60239933,-0.11741682
7.60759933,0.02935421
7.61279933,-0.01956947
7.61799933,0.04892368
7.62319933,-0.09784736
7.62839933,-0.03913894
7.63359933,-0.06849315
7.63879933,-0.03913894
7.64399933,-0.02935421
7.64919933,0.03913894
7.65439933,-0.05870841
7.65959933,-0.08806262
7.66479933,-0.11741682
7.66999932,-0.00978474
7.67519932,-0.01956947
7.68039932,0.01956947
7.68559932,-0.02935421
7.69079932,0.07827789
7.69599932,-0.04892368
7.70119932,-0.08806262
7.70639932,-0.05870841
7.71159932,0.00978474
7.71679932,-0.07827789
7.72199932,-0.08806262
7.72719932,-0.17612524
7.73239932,-0.08806262
7.73759932,0.01956947
7.74279932,-0.05870841
7.74799932,-0.02935421
7.75319932,-0.04892368
7.75839932,0.00000000
7.76359932,-0.02935421
7.76879932,0.02935421
7.77399932,-0.01956947
7.77919931,-0.05870841
7.78439931,-0.03913894
7.78959931,-0.00978474
7.79479931,-0.05870841
7.79999931,0.01956947
7.80519931,-0.01956947
7.81039931,-0.09784736
7.81559931,0.04892368
7.82079931,0.03913894
7.82599931,-0.02935421
7.83119931,-0.08806262
7.83639931,-0.07827789
7.84159931,-0.07827789
7.84679931,-0.01956947
7.85199931,-0.01956947
7.85719931,-0.02935421
7.86239931,0.03913894
7.86759931,-0.11741682
7.87279931,-0.04892368
7.87799931,0.05870841
7.88319931,0.02935421
7.88839931,-0.08806262
7.89359930,-0.12720156
7.89879930,-0.11741682
7.90399930,-0.14677103
7.90919930,-0.03913894
7.91439930,0.00978474
7.91959930,-0.05870841
7.92479930,-0.06849315
7.92999930,-0.10763209
7.93519930,-0.04892368
7.94039930,-0.01956947
7.94559930,-0.05870841
7.95079930,-0.15655577
7.95599930,-0.02935421
7.96119930,-0.06849315
7.96639930,0.07827789
7.97159930,-0.00978474
7.97679930,0.04892368
7.98199930,-0.05870841
7.98719930,-0.12720156
7.99239930,-0.07827789
7.99759930,0.00978474
8.00279930,-0.06849315
8.00799929,-0.10763209
8.01319929,-0.05870841
8.01839929,-0.05870841
8.02359929,-0.13698630
8.02879929,-0.05870841
8.03399929,-0.02935421
8.03919929,0.02935421
8.04439929,-0.05870841
8.04959929,-0.03913894
8.05479929,-0.09784736
8.05999929,0.03913894
8.06519929,-0.03913894
8.07039929,0.00000000
8.07559929,-0.09784736
8.08079929,-0.00978474
8.08599929,-0.02935421
8.09119929,-0.09784736
8.09639929,-0.12720156
8.10159929,-0.05870841
8.10679929,-0.07827789
8.11199929,0.00000000
8.11719929,-0.09784736
8.12239928,-0.04892368
8.12759928,-0.04892368
8.13279928,-0.08806262
8.13799928,-0.00978474
8.14319928,-0.09784736
8.14839928,-0.03913894
8.15359928,-0.09784736
8.15879928,-0.09784736
8.16399928,-0.07827789
8.16919928,0.01956947
8.17439928,0.01956947
8.17959928,-0.05870841
8.18479928,-0.03913894
8.18999928,0.04892368
8.19519928,-0.05870841
8.20039928,-0.06849315
8.20559928,-0.14677103
8.21079928,-0.03913894
8.21599928,0.01956947
8.22119928,-0.07827789
8.22639928,0.00000000
8.23159928,0.04892368
8.23679927,-0.06849315
8.24199927,-0.01956947
8.24719927,-0.00978474
8.25239927,0.03913894
8.25759927,-0.00978474
8.26279927,-0.06849315
8.26799927,-0.01956947
8.27319927,0.03913894
8.27839927,0.02935421
8.28359927,-0.22504891
8.28879927,-0.08806262
8.29399927,-0.08806262
8.29919927,-0.05870841
8.30439927,0.00000000
8.30959927,-0.07827789
8.31479927,-0.05870841
8.31999927,0.06849315
8.32519927,-0.14677103
8.33039927,0.00000000
8.33559927,-0.05870841
8.34079927,0.03913894
8.34599927,-0.06849315
8.35119926,-0.11741682
8.35639926,-0.11741682
8.36159926,0.01956947
8.36679926,0.08806262
